,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,name,description
108,108.0,108.0,24.0,,,,,5780705,Adani M2K Oyster Grande,
109,109.0,0.0,,,,,,5766019,Vatika Lifestyle Homes,"Introducing a lavish Flats for sale in Sector 83, Gurgaon.Located Near City Center, this stunning property in the heart of the city promises a luxury lifestyle at its best. Boasting a Free Hold title and nestled in a secure Gated Society, this home offers a perfect blend of convenience and elegance.Spread across 1750 Square feet, this beautifully maintained apartment is a dream come true for home buyers. With a mesmerizing Park View, wake up to the serenity of nature every single day. The spacious and well-designed layout of this home offers ample natural light and ventilation, creating a welcoming and cheerful ambiance for you and your loved ones.Excellent amenities are at your disposal, starting from a fully-equipped Gymnasium for your fitness regime to a refreshing swimming pool to beat the heat during summers. Indulge in some friendly competition with your neighbors in the Badminton Courts or let your little ones enjoy themselves in the dedicated Kids Play Areas. Embrace an active and healthy lifestyle with the jogging and cycling track, perfect for your morning walks or leisurely bike rides. With 24 x 7 Security and a Power Backup facility, you can be assured of a safe and secure living at all times. The clubhouse provides the perfect setting for social gatherings and events, further adding to the luxury experience.Step into this Semi-Furnished apartment and be welcomed by its impeccable interiors designed for comfort and style. The spacious bedrooms and well-equipped bathrooms ensure that everyone in the family has their own personal space. The apartment comes with a designated parking space for your convenience.With a property age of 2-4 years and situated on the 1st floor of a secure building with 18 total floor counts, this apartment offers the perfect balance of modern living and tranquility in the bustling city of Gurgaon.Priced at an attractive 1.15 Crore, this apartment is a steal deal considering its location, features, amenities, and overall appeal.Dont miss out on this opportunity to own a slice of luxury in Vatika Lifestyle Homes."
110,110.0,1.0,,,,,,5761568,BPTP Astaire Gardens,
111,111.0,2.0,,,,,,5722221,DLF City Phase IV,
112,112.0,3.0,,,,,,5785369,SS Mayfield Gardens,"Welcome to an exquisite 4BHK builder floor located in the prestigious Sector 51 of Gurgaon.This stunning property is a part of the gated society of SS Mayfield Gardens, offering you a safe and secure locality with 24x7 security. Spread across an area of 2400 square feet, this semi-furnished builder floor offers a luxury lifestyle in a prime location.As you enter the property, youll be captivated by the breathtaking view of the park from its surroundings. The well-planned layout is perfect for those who appreciate open spaces and the serene environment. The property is designed for residents who value modern amenities, convenience, and the elegance of a pristine locality. The floor is brightly lit with natural sunlight and offers a stunning balcony overlooking the lush green area.Inside the property, youll find 4 spacious bedrooms and 4 elegant bathrooms, providing generous space for your familys needs. The living area is designed for relaxation and enjoyment, while the attached market ensures ease of access to essential commodities. The amenities of this luxurious abode include a tennis court, jogging track, power backup, central Wi-Fi, medical facility, day care center, and conference room. There is also a clubhouse, ATMs, food court and ample visitors parking for the convenience of the residents.The property is conveniently located close to major transit points, schools, hospitals, shopping centers, and entertainment hubs. It presents an excellent investment opportunity for those looking to invest in a booming real estate sector in Gurgaon.The property provides everything you need for a comfortable and lavish lifestyle, with features like double glazed windows, satellite/cable TV, kids play area, maintenance staff, CCTV security, facilities for the disabled, and a 24-hour concierge service.Dont miss out on this amazing opportunity to own this captivating and luxurious builder floor in Sector 51, Gurgaon.Priced at 2.5 crore, it is truly a value-for-money investment."
113,113.0,4.0,,,,,,5745945,Paras Dews,
114,114.0,5.0,,,,,,5770694,Puri Diplomatic Greens Phase II,
115,115.0,6.0,,,,,,5721617,DLF The Crest,
116,116.0,7.0,,,,,,5768800,SS The Leaf,"Are you on the hunt for a luxurious and spacious Flats in Gurgaon.Look no further! Your dream home awaits in the prime location of Sector 85. This beautiful 3 BHK apartment is located in a peaceful vicinity, ensuring a serene and relaxed environment. The apartment is thoughtfully designed by a reputed builder, ensuring top-notch quality and craftsmanship.Minimalistic in its approach, this semi-furnished apartment boasts a vastu-compliant design, ensuring positive energy flow and harmony. The park view from the apartment adds an element of serenity to your everyday life.Spread across a sprawling 2480 square feet, this apartment offers ample space for all your needs. The rooms are well-lit and infused with natural light, creating a warm and inviting atmosphere. The apartment comes with 3 well-appointed bedrooms and 3 modern bathrooms, providing you with utmost comfort and convenience. The semi-furnished nature of the property allows you to add your own personal touch and style.Parking will no longer be a hassle as this apartment comes with its own dedicated parking space. The building boasts a total of 26 floors, with this apartment conveniently located on the 5th floor.This apartment is part of the prestigious SS The Leaf project, known for its quality construction and amenities. Here, you will have access to a range of amenities that cater to all your needs and desires.Priced at 1.9 crore, this apartment is a fantastic investment opportunity for those looking to buy a dream home in Gurgaon.The property holds a freehold status, making it a hassle-free and secure buy.Dont miss out on your chance to live in luxury in the heart of Gurgaon."
117,117.0,8.0,,,,,,5785309,Indiabulls Centrum Park,"Welcome to this Prime Location Flats in Sector 103, Gurgaon.With its wide roads and a breakthrough price, this property is a gem waiting for you to discover. The apartment is well-ventilated with plenty of sunlight streaming in, ensuring that you live in a bright and cheerful environment.Spanning across an area of 1483 square feet, this semi-furnished apartment offers a spacious living experience. The apartment comes with 2.5 bedrooms and 2 bathrooms, providing ample space for you and your family.The apartment is located on the 6th floor of a 19-floor building, giving you a birds eye view of the surroundings. Those who love nature and tranquility will be delighted to know that this apartment overlooks a picturesque park, adding to the serenity of the place.As part of the Indiabulls Centrum Park project, residents enjoy a range of amenities that cater to their every need. Take a refreshing dip in the swimming pool or indulge in some sports on the badminton, tennis, and squash courts. The little ones can have fun in the kids play areas, while fitness enthusiasts can take advantage of the jogging and cycle track. The availability of power backup ensures uninterrupted living.This apartment comes with the convenience of central AC and Wi-Fi, making it easier for you to connect and enjoy a comfortable stay. The attached market and restaurant within the premises make everyday essentials easily accessible. The clubhouse is perfect for unwinding and socializing with your neighbors. Not to forget the balcony, where you can sit back, unwind, and enjoy the beautiful views.Parents will also be happy to know that there is a day care center within the community, making it easier for them to balance work and family life. Pet lovers will be pleased to hear that there is a dedicated pet area, ensuring a comfortable and happy environment for your furry friends.At a price of 1.1 crore, this apartment offers incredible value for money.Dont miss out on this fantastic opportunity to become a part of this vibrant community."
118,118.0,9.0,,,,,,5723691,BPTP Terra,"Looking for a safe and secure locality in Gurgaon.This 3-bedroom Flats in the prime location of Sector 37D might just be the perfect investment opportunity for you. With a spacious area of 1811 square feet, this apartment offers plenty of room for a family to comfortably settle in.Located in the sought-after BPTP Terra project, this apartment provides a freehold ownership, giving you complete peace of mind and security. The apartment is situated on the 4th floor of a well-maintained building that boasts a total of 13 floors.One of the highlights of this apartment is the mesmerizing garden view from the balcony or terrace. Imagine sipping your morning coffee while enjoying the refreshing breeze and overlooking a beautiful green expanse.The apartment complex offers an array of amenities to suit your lifestyle needs. Have a relaxing swim in the swimming pool or play a friendly game of badminton or tennis on the courts. For the little ones, there are dedicated kids play areas to keep them entertained. Embrace an active and healthy lifestyle by utilizing the jogging and cycle track. Power backup ensures uninterrupted comfort, and the presence of a restaurant within the premises adds convenience to your dining options.Security is of paramount importance here, with 24x7 security personnel, CCTV surveillance, and a dedicated security staff to maintain a secure environment for you and your family. The clubhouse offers a space for social gatherings, while the large green area and golf course provide opportunities for outdoor activities.Beyond the premises, youll also find a multiplex and food court nearby for all your entertainment needs. Tiles adorn the flooring, adding a touch of elegance and easy maintenance to your living space. The apartment also features a conference room, reception/waiting room, and maintenance staff to take care of any issues that may arise.Parking wont be a hassle either, as one designated parking spot is included with the apartment. The unfurnished nature of the apartment allows you to bring in your own furniture and design it according to your taste.At an asking price of 1.55 crore, this apartment is a great investment opportunity for those seeking a comfortable and secure living space in a prime location.Dont miss out on the chance to make this apartment your new home."
119,119.0,10.0,,,,,,5743632,Pyramid Urban Homes 2,"Are you looking for a well-maintained and affordable Flats in a gated society.Look no further, because we have a perfect option for you. Located in Sector 86, Gurgaon, this apartment in Pyramid Urban Homes 2 is everything you need for a comfortable family life.With an area of 503 square feet, this semi-furnished apartment offers 2 bedrooms and 2 bathrooms - ideal for a small family. The apartment is situated on the 4th floor of a 14-floor building, providing you with a great view of the road.One of the highlights of this property is its range of amenities. From a gymnasium and swimming pool, to a badminton court and kids play areas, theres something for everyone in the family. Moreover, youll also have access to a jogging/cycle track, power backup, central Wi-Fi, and a concierge desk. Other facilities include an attached market, restaurant, clubhouse, balcony, pre-school, golf course, multiplex, visitors parking, serviced Flats, service elevators, high street retail, hypermarket, ATMs, food court, study room, private pool, private jacuzzi, and built-in wardrobes. Not to mention the beautiful views of water and landmarks.Priced at 47.5 lakh, this apartment offers great value for money in a safe and secure locality. The property is 2-4 years old, ensuring that youll have a well-maintained living space.And with ample parking space with 1 parking spot, you wont have to worry about finding a place for your vehicle.Dont miss this opportunity to own an affordable, well-maintained apartment in Sector 86, Gurgaon."
120,120.0,11.0,,,,,,5723609,Godrej 101,"Introducing a remarkable breakthrough in the real estate market, an exquisite Flats by a reputed builder in Sector 79, Gurgaon.This extraordinary property offers a luxurious and comfortable lifestyle for you and your family.Situated in a sought-after locality, this apartment provides easy access to all the amenities and conveniences one could desire. With top schools in close proximity, ensuring your familys educational needs are well-catered for.Step into this tastefully designed apartment and be captivated by its carefully curated interiors. Every corner of this home exudes elegance and sophistication, created with a meticulous attention to detail.Covering an area of 1491 square feet, this semi-furnished apartment offers a serene garden view from its balcony, providing a peaceful and refreshing ambiance. The residence boasts an impressive array of world-class amenities, including a gymnasium, swimming pool, badminton and tennis courts, squash court, kids play areas, jogging and cycle track, power backup, central AC and Wi-Fi. Additionally, an attached market, restaurant, and home automation features cater to your comfort and convenience. You can be assured of your safety and peace of mind with 24 x 7 security and a well-equipped clubhouse facility. Adding to the allure of this property is a centrally located preschool, medical facility, day care center, pet area, and indoor games, ensuring that every need is catered for within the bounds of your residential complex. The property also features a conference room, large green area, concierge desk, and even a helipad, taking luxury living to new heights.Offering 2.5 bedrooms, 2 bathrooms, and ample parking space for your convenience, this apartment is ideal for a young family starting their journey towards homeownership. The building is 2-4 years old and is situated on the 7th floor of a well-maintained 14-story building.Dont miss out on this one-of-a-kind opportunity to own a piece of perfection in Sector 79, Gurgaon.This apartment is priced exceptionally at 1.32 Crore."
121,121.0,12.0,,,,,,5716167,Godrej Aria,"Welcome to this wonderful Flats for sale in Sector 79, Gurgaon.This spacious and tastefully designed apartment is perfect for those looking for a comfortable and luxurious lifestyle. With a price of 1.25 Crore, this apartment offers unbeatable value for money.Measuring 1500 square feet, this apartment offers ample space for you and your family to live and thrive. The apartment is situated on the 3rd floor of the prestigious Godrej Aria project, which ensures a safe and secure living environment for you and your loved ones.One of the standout features of this apartment is its mesmerizing pool view that will leave you feeling relaxed and rejuvenated every time you gaze out of your window. The apartment is also vastu compliant, ensuring positive energy flow and a harmonious living experience.As you step inside, you will be greeted by the tastefully done interiors that exude elegance and style. The apartment is semi-furnished, allowing you to customize the space as per your personal preferences. The 2.5 bedrooms and 2 bathrooms offer privacy and comfort for the entire family.The apartment complex is equipped with world-class amenities such as a gymnasium, swimming pool, badminton and tennis courts, squash court, kids play areas, jogging/cycle track, and much more. Additionally, there is 24x7 security and power backup along with a medical facility, ensuring your safety and well-being at all times.Aside from the luxurious amenities, this apartment also boasts a great location. Situated in Sector 79, Gurgaon, you will be in close proximity to several renowned schools, making it an excellent choice for families with children. The well-connected locality ensures easy access to all the major parts of the city.Dont miss out on this fantastic opportunity to own a beautiful apartment that offers a comfortable lifestyle along with modern amenities.Whether you are a homebuyer or an investor, this property is perfect for you."
122,122.0,13.0,,,,,,5808759,Suncity Avenue 76,"Introducing a luxurious Flats in the heart of Gurgaon, Sector 76.With a stunning park view and sprawling across 635 square feet, this newly built apartment is perfect for those seeking the perfect blend of comfort and convenience.Situated near the City Center and adjoining a metro station, this property offers easy access to all the amenities that Gurgaon has to offer. The strategic location ensures that schools, shopping centers, and recreational facilities are all within close proximity, making it an ideal choice for families.The apartment is unfurnished, allowing you to personalize the space to suit your taste and style. With two spacious bedrooms and two well-appointed bathrooms, this apartment provides ample space for a small family or professionals looking for a comfortable living space.One of the standout features of this apartment is the ample parking available. With designated parking for one vehicle, you wont have to worry about finding a spot for your car. There is plenty of space for guests as well, offering convenience and peace of mind.The amenities offered by this residence are truly extraordinary. From a well-equipped gymnasium and swimming pool to outdoor sporting facilities like badminton and tennis courts, youll never run out of ways to stay active. The kids play areas, jogging and cycle tracks, and a clubhouse provide opportunities for recreation and socializing. With 24 x 7 security, CCTV surveillance, and power backup, you can rest assured knowing that your safety is always a priority.Located on the 9th floor of a 14-story building, this apartment offers stunning views of the surroundings with its park-facing orientation. The project, Suncity Avenue 76, is known for its modern architecture, excellent construction quality, and well-maintained spaces.With a property age of 0-1 year, you can expect a contemporary living experience with all the necessary amenities.Priced at 52 Lac, this apartment offers a promising investment opportunity for those looking to move into a vibrant and fast-growing neighborhood."
123,123.0,14.0,,,,,,5807373,Experion Windchants,"Welcome to this amazing opportunity in Sector 112, Gurgaon.This welcoming Flats is located in the prime location of Sector 112, ensuring a breakthrough price for interested buyers. With a spacious area of 2802 square feet, this apartment offers well-ventilated rooms filled with plenty of sunlight.The peaceful vicinity of Sector 112 adds to the charm of this property, making it an ideal residence for those seeking tranquility amidst the bustling city. The park view from this apartment adds an element of serenity to your everyday life.In terms of amenities, this apartment has it all. The Experion Windchants project offers a range of facilities including a gymnasium, swimming pool, badminton courts, tennis courts, and kids play areas. There is also a jogging/cycle track for fitness enthusiasts. With power backup and 24 x 7 security, your safety and comfort are well taken care of.This semi-furnished apartment features three bedrooms and five bathrooms. It also comes with two parking spaces, ensuring convenience for you and your family.Situated on the 15th floor of a 27-floor building, this apartment provides a beautiful panoramic view of the surroundings, making it an ideal place to call home.Dont miss out on this incredible opportunity to own a home in the sought-after sector of Sector 112, Gurgaon.With its prime location, a breakthrough price, and remarkable amenities, this apartment is truly a gem."
124,124.0,15.0,,,,,,5736458,Signature Global Synera,
125,125.0,16.0,,,,,,5719429,Ansal Boom Plaza,"Are you looking for a spacious and beautifully designed builder floor in Sushant Lok III, Gurgaon.Look no further, we have the perfect property for you!Situated in the well-connected locality of Sushant Lok III, this builder floor is strategically located near reputed schools, making it an ideal choice for families. Convenience is at its best here, as an attached market, restaurant, pre-school, medical facilities, high street retail, ATMs, and more are available within the complex itself.Built by a trusted and reputed builder, this property showcases tasteful interiors, ensuring a comfortable and luxurious lifestyle. The floor plan includes four bedrooms and four bathrooms, providing ample space for your entire family. The 263 Square Yard area ensures that there is plenty of room for everyone to unwind and relax.The magnificent view from this builder floor is truly awe-inspiring. Imagine waking up to the sight of a serene beach view every morning! And for those fitness enthusiasts, a well-equipped gymnasium, swimming pool, and badminton courts are at your disposal to help you stay fit and active.With 24 x 7 security, power backup, intercom facility, and CCTV surveillance, your safety and peace of mind are taken care of. The high-speed elevators ensure quick and effortless access to the floor. And for those who enjoy hosting meetings or gatherings at home, there is a conference room available.This fully furnished property also comes with two parking spaces, a servant quarter, and balcony or terrace – perfect for enjoying beautiful sunsets or hosting barbeque parties with friends and family.The property age is 0-1, offering you the opportunity to be the first one to reside in this magnificent builder floor.And the total floor count of four ensures that you have a sense of exclusivity and privacy.Dont miss out on this amazing opportunity! With a price of 2.25 crore, this builder floor is a true gem in Sushant Lok III, Gurgaon."
126,126.0,17.0,,,,,,5774506,Godrej Meridien,"Introducing a luxurious abode located in the sought-after Sector 106 of Gurgaon.This expansive 4-bedroom Flats is designed to provide utmost comfort, convenience, and luxury living for you and your family. Nested on a wide road, this freehold property is built keeping in mind the principles of Vastu and is situated in a safe and secure locality.Spanning across an area of 2720 square feet, this well-ventilated apartment offers breathtaking views of the garden. The spacious layout allows for ample natural light and a refreshing breeze to flow through. The property comes semi-furnished, enabling you to customize it based on your personal preferences.The project, Godrej Meridien, provides an array of world-class amenities for the residents. Stay active and fit with access to the gymnasium, swimming pool, and various sports courts including badminton, tennis, and squash. Enjoy quality time with your children in the kids play areas or take a leisurely jog along the cycling track. This high-end development also offers power backup, central AC, central Wi-Fi, and features an attached market and restaurant for your convenience.Additionally, this apartment is equipped with home automation technology, ensuring seamless control of the various electronic devices and appliances. 24 x 7 security provides a sense of safety and tranquility, while the clubhouse offers a multitude of recreational activities for its residents.Other notable features include a balcony providing serene views, high-speed elevators for hassle-free living, and a pre-school and medical facility within the complex for the convenience of young families. The development also includes a dedicated daycare center and pet area to cater to the needs of busy professionals.Indoor games and a conference room are available for those seeking entertainment options within the premises. Take a stroll through the large green area and appreciate the well-manicured landscape or approach the concierge desk for any assistance. Additional amenities include visitors parking and a range of serviced Flats available too.The apartment is situated on the 9th floor of a total of 25 floors, offering a sense of exclusivity and ample privacy.The proximity to major landmarks, educational institutions, hospitals, and shopping centers make this property an ideal choice.With its luxurious features, prime locale, and a price of 4 crores, this apartment in Godrej Meridien is an excellent investment opportunity and a dream home for discerning buyers looking for elite living in Gurgaon."
127,127.0,18.0,,,,,,5770025,Sushant Lok 1,"Welcome to this stunning 4 bedroom, 4 bathroom builder floor Flats in the prime location of Sector 43, Gurgaon.Located conveniently near City Center, this property offers a breakthrough price that is hard to resist. Situated in a gated society, this home provides a safe and secure environment for you and your family. The area of this spacious apartment is 300 square yards, allowing for ample space to create the home of your dreams. With a mesmerizing road view, you will enjoy waking up to serenity every morning. The apartment comes semi-furnished and boasts a range of amenities to enhance your comfort and convenience. Some of these amenities include an attached market, restaurant, home automation, 24 x 7 security, balcony, high-speed elevators, high street retail, hypermarket, ATMs, food court, servant quarter, built-in wardrobes, security staff, and CCTV security.The apartment is located on the second floor of a 4-story building, offering you privacy and tranquility. With 2 parking spaces available, you wont have to worry about a shortage of parking for your vehicles.This property is part of the renowned Sushant Lok 1 project in Gurgaon. It is ideal for those looking for a new home in a prime location with all the necessary amenities nearby. With a price of 2.95 crore, this builder floor apartment offers excellent value for money.Dont miss out on this opportunity to own a luxurious and comfortable home in one of Gurgaons most sought-after neighborhoods."
128,128.0,19.0,,,,,,5717064,DLF City Phase V,"Looking for an Flats in a peaceful vicinity of DLF Phase V, Gurgaon.Look no further! We have a quick deal for you. This fully renovated apartment with tasteful interiors is available for sale. Located in the highly sought-after DLF City Phase V, this apartment is an ideal choice for those who value tranquility. With a price tag of 1.95 Crore, it offers a great opportunity to own a luxurious property in this prime location of Gurgaon. Spread across an area of 1365 square feet, this apartment offers a spacious and comfortable living space for you and your family. The semi-furnished apartment features 3 bedrooms and 3 bathrooms, perfect for a family looking for a home that meets their needs.The apartment is situated on the 7th floor of an 18-floor building, giving you a striking view of the surrounding area. The project comes with a range of amenities to enhance your living experience, including kids play areas, power backup, 24 x 7 security, security staff, and CCTV security.Whether you are a working professional or a homemaker, this property is exclusively for females only, providing a safe and secure environment for women.This apartment is just 8-10 years old, ensuring that you get a well-maintained property without any hassle. With one parking spot, your vehicles will be secure and easily accessible.Dont miss this opportunity to own a stunning apartment in DLF Phase V.Contact us now to schedule a viewing and make this apartment your dream home."
129,129.0,20.0,,,,,,5794237,Ireo The Corridors,"Discover a haven of luxury and comfort in this exquisite 3 BHK Flats in Sector 67A, Gurgaon.Perfectly situated in a prime location, this property offers the ultimate urban living experience.Designed by a reputed builder, Ireo The Corridors, this semi-furnished apartment boasts tasteful interiors that are both elegant and functional. Step into a world of convenience with amenities like a gymnasium, swimming pool, badminton and tennis courts, kids play areas, jogging and cycling track, power backup, an attached market, 24x7 security, and a clubhouse.Spread across 1852 square feet, this apartment promises ample space for a growing family. The bedrooms and bathrooms have been thoughtfully designed to meet the highest standards of comfort and luxury. The property also offers a beautiful garden view, creating a serene ambiance that is ideal for relaxation after a long day.With schools in the vicinity, this apartment is perfect for families looking for a convenient and comfortable living environment. Additionally, the property is available for a desperate sale, making it an excellent investment opportunity.Situated on the 16th floor of an 18-floor building, this apartment offers breathtaking views of the surrounding greenery. The total floor count ensures privacy while enjoying the best possible views.Priced at 1.87 crore, this apartment offers exceptional value for money.With all the key features and amenities, this property is sure to cater to the most discerning buyers."
130,130.0,21.0,,,,,,5794055,Godrej Meridien,"This 3.5 bedroom Flats in Sector 106, Gurgaon is the perfect choice for those looking for a peaceful vicinity to call home.With a park view and Vastu compliance, this luxury lifestyle apartment offers everything you and your family need.Spread across a spacious 1855 square feet, this semi-furnished apartment boasts a quick deal option and is listed for sale at a price requested on demand. The apartment is located on the 7th floor of a 20-floor building, ensuring breathtaking views of the surroundings.The apartment in Godrej Meridien comes with a well-thought-out floor plan that includes 3 bathrooms to serve the needs of a family. In addition, there is a thoughtfully-designed balcony or terrace that allows you to relax and unwind in the fresh air.For fitness enthusiasts, amenities such as a gymnasium, swimming pool, badminton courts, tennis courts, and squash court are available. The society also offers kids play areas, a jogging/cycle track, and power backup for uninterrupted enjoyment of these facilities.Other amenities like central Wi-Fi, 24 x 7 security, electricity backup, service elevators, satellite/cable TV, intercom, maintenance staff, security staff, CCTV security, laundry facility, facilities for the disabled, and 24-hour concierge service are also provided for your convenience.With a dedicated parking space for one vehicle and its convenient location near Sector 106, this apartment is truly built to cater to your needs.Dont miss out on the opportunity to embrace a luxury lifestyle in a peaceful and family-friendly environment."
131,131.0,22.0,,,,,,5747675,Vatika City-Sovereign,
132,132.0,23.0,,,,,,5762476,Godrej Aria,"Introducing an exceptional opportunity to own a beautiful Flats in Sector 79, Gurgaon.This stunning semi-furnished property is located in the peaceful vicinity providing a serene ambiance for a comfortable and enjoyable living experience.Spanning across 1503 square feet, this meticulously designed apartment boasts 2 spacious bedrooms and 2 well-appointed bathrooms. The property is located on the 6th floor of a 14-floor building, allowing for breathtaking garden views from the balcony. One of the standout features of this property is its prime location near the city center, ensuring easy accessibility to all your essentials. With a wide road leading to the apartment, commuting is a breeze. Moreover, the area is known for its safe and secure locality, giving you peace of mind and a sense of belonging.For those with an active lifestyle, this apartment is perfect with amenities like a gymnasium, swimming pool, badminton and tennis courts, squash court, and jogging/cycle track. Additionally, children have designated play areas where they can enjoy their free time.Godrej Aria is the renowned project where this apartment is situated. It provides numerous perks for residents, including power backup and 24x7 security, ensuring uninterrupted services and peace of mind for you and your family.Last but definitely not least, the apartment is in proximity to reputed schools.Parents can rest assured that their childrens education is in good hands with reputed schools within easy reach.Dont miss out on this incredible opportunity to own a stylish and conveniently located apartment in Sector 79, Gurgaon."
133,133.0,24.0,,,,,,5747187,Shree Vardhman Victoria,"Welcome to a world of luxury living in the safe and secure locality of Sector 70, Gurgaon.We bring to you an exciting opportunity for a quick deal with this Flats available for sale at a desperate sale price. Introducing Shree Vardhman Victoria, a prestigious project offering a luxury lifestyle like no other.This semi-furnished apartment spans across an area of 1350 square feet, providing you with ample space to create a comfortable haven for you and your loved ones. The apartment is bathed in plenty of sunlight, creating a warm and inviting ambiance throughout.Enjoy scenic views of the garden from the comfort of your living room, as this apartment faces a beautiful garden that adds tranquility to your surroundings. The apartment is cleverly designed to optimize space and provide you with a functional layout that meets all your needs.As a resident of Shree Vardhman Victoria, you will have access to a range of world-class amenities that enhance your lifestyle. Stay fit and active with the gymnasium, swimming pool, and badminton courts. Let your little ones indulge in the open spaces and kids play areas. Maintain your health with the designated jogging or cycle track.With 24 x 7 security and power backup, you can rest assured that your safety and comfort are always prioritized. Additionally, there is a clubhouse within the project premises where you can unwind and socialize with fellow residents.This apartment features 2.5 bedrooms and 2 bathrooms, providing enough space for your familys needs. The property is 5-7 years old, showcasing timeless charm and quality construction. Located on the 2nd floor of a total of 13 floors, this apartment offers the perfect blend of serenity and connectivity.With one parking space included, you will have no worries about finding a place to park your vehicle.This apartment presents a promising opportunity for those seeking a good investment option or a comfortable home.Dont miss out on this exceptional opportunity to own a luxurious apartment in Sector 70, Gurgaon."
134,134.0,25.0,,,,,,5809011,Ganga Tathastu,"Introducing a luxurious builder floor in the prestigious locality of Sohna Sector 5, Gurgaon.This grand property, spread across a whopping 2800 square feet, offers a desirable lifestyle with its range of world-class amenities and prime location. Priced at 3.5 Crore, this investment opportunity is perfect for families looking to settle in a reputable builders project.Comprising of 3 spacious bedrooms and 4 bathrooms, this fully furnished builder floor provides ample space for comfortable living. The floor resides on the ground floor of a building with multiple floors, allowing for a convenient and hassle-free lifestyle. The Flats features a study room and a servant quarter, which further enhances its functionality and adds to the overall comfort.Heading out, you will have access to a range of amenities suitable for all age groups. From a well-equipped gymnasium to swimming pool, badminton, tennis, and squash courts, you will find options to stay fit and active. For the little ones, there are dedicated kids play areas, ensuring they have a fun and safe environment to spend their time.Adding to the luxurious lifestyle, the property includes home automation features, ensuring ultimate convenience and control at the touch of your fingertips. To meet your everyday needs, an attached market is conveniently located within the premises. For those who enjoy delicious meals with family and friends, there is a restaurant and a food court within the premises.Additionally, this property offers a serene and peaceful environment for residents to revel in. With a large green area, you can unwind and connect with nature right at your doorstep. The presence of a central AC system ensures a comfortable ambiance throughout the year.Safety and security are paramount, and this property takes it seriously. The premises are equipped with CCTV cameras and have round-the-clock security staff, ensuring the safety of you and your loved ones. Cleaning services are also available to ensure a clean and well-maintained living space.In terms of connectivity, the location of this builder floor ensures easy access to key amenities and landmarks. Schools in the vicinity provide quality education options for children, adding convenience to the lives of families residing here.Looking for a luxurious yet functional home offering a high-quality lifestyle. Look no further than this prestigious builder floor in Sohna Sector 5.Dont miss out on this grand opportunity."
135,135.0,26.0,,,,,,5796590,Signature Orchard Avenue 2,"Introducing a breakthrough price opportunity for home buyers, located in the well-maintained and safe & secure locality of Sector 93, Gurgaon.This spacious 2 BHK Flats provides an ideal investment opportunity in the bustling city.With a peaceful vicinity and a road view, this apartment is situated in the highly sought-after Signature Orchard Avenue 2 project. The apartment is spread across a total area of 539 square feet, offering ample living space for you and your family.The apartment comes semi-furnished, providing the perfect balance between comfort and customization. With 2 bedrooms and 2 bathrooms, this apartment caters to all your needs and requirements. The contemporary design and well-thought-out floor plan ensure an open, spacious, and airy feel within the apartment.Located on the 9th floor of a 14-floor building, this apartment provides a stunning view of the surrounding locality. The low floor count ensures a peaceful and serene living experience for the residents.Boasting a prime location in Sector 93, Gurgaon, the apartment is in close proximity to schools, hospitals, shopping complexes, and other essential amenities. The safe and well-developed surroundings make it an attractive choice for families.Investing in this well-maintained apartment not only provides a comfortable living space but also an opportunity for significant appreciation in value over time.Grab this once-in-a-lifetime investment opportunity now at an incredible price of 38.5 Lac.Dont miss out on this chance to own a beautiful home in a prime location."
136,136.0,27.0,,,,,,5779449,Landmark Avana,"Introducing a luxurious Flats for sale in Gurgaons peaceful sector 95.This apartment, situated in the prestigious Landmark Avana project, is an investment opportunity you wouldnt want to miss. Spread across a spacious 1708 square feet, this semi-furnished apartment boasts of 3 bedrooms and 3 bathrooms, making it ideal for families seeking a comfortable abode. One of the highlights of this apartment is its Vastu compliant design. With plenty of sunlight streaming in through its large windows, you will be bathed in natural daylight and positive energy throughout the day. The apartment is located on the 2nd floor and offers a delightful park view, for those looking for a serene and calming environment. Offering a range of excellent amenities, Landmark Avana ensures that you enjoy a fit and healthy lifestyle. Stay in shape with the state-of-the-art gymnasium, take a refreshing dip in the swimming pool, or indulge in some indoor/outdoor sports such as badminton and tennis. The kids will also have their share of fun with dedicated play areas. Additionally, residents can enjoy a peaceful jog or cycle ride on the dedicated jogging/cycle track. With 24 x 7 security and power backup, you can be assured of a safe and uninterrupted living experience. The clubhouse is the perfect place to socialize and unwind after a long day. Parking will not be a hassle, as the apartment comes with one dedicated parking space. At just 1.15 crore, this apartment offers immense value for your investment. Its prime location in a peaceful vicinity of Sector 95, Gurgaon, only adds to its appeal.Dont miss this opportunity to own a Vastu compliant and luxurious apartment."
