,url,id,name,description,gym,swimmingPool,security,garden(Kids Play Areas),Tennis Court,Badminton Court,Squash Court,parking,lift,garden(green areas)
84,https://www.squareyards.com/resale-3-bhk-servant-room-1665-sq-ft-apartment-in-m3m-crown/5813219,5813219,M3M Crown,"Introducing a luxurious Flats in Gurgaons Sector 111, offering a peaceful vicinity and providing an excellent investment opportunity.This well-ventilated and Vastu compliant apartment promises a luxury lifestyle to its residents.With a spacious area of 1665 square feet, this 3-bedroom apartment is spread across the 12th floor of the prestigious M3M Crown project. It offers a magnificent garden view, allowing you to soak in the natural beauty right from your home.The apartment comes semi-furnished and is thoughtfully designed with modern fixtures and fittings. It exudes elegance and sophistication while providing a comfortable living space. The double-glazed windows ensure privacy and peace.Residents of M3M Crown will have access to a range of amenities that promote an active and convenient lifestyle. Take a dip in the swimming pool, work out at the gymnasium, or indulge in a game of badminton or tennis at the respective courts. The project also features kids play areas, jogging tracks, and a cycle track for leisure activities.With 24 x 7 security and power backup, you can rest assured knowing that you and your loved ones are safe and secure. The attached market facilities ensure you have all your necessities within reach. The apartment also offers a balcony to enjoy the view and a high-speed elevator for seamless mobility.M3M Crown is equipped with modern facilities such as ATMs, a study room, views of water and landmarks, a day care center, and facilities for disabled individuals. Other amenities include waste disposal, first aid medical center, tiles flooring, service elevators, broadband internet, satellite/cable TV, intercom, reception and waiting room, maintenance staff, CCTV security, laundry facility, cleaning services, and a 24-hour concierge.This exceptional apartment is available for sale at a price of 2.23 Crore. It offers comfortable living spaces and immense potential for growth in the rapidly developing city of Gurgaon.Dont miss out on this opportunity to enjoy a luxurious lifestyle in a prime locality.",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
85,https://www.squareyards.com/resale-2-5-bhk-study-room-1491-sq-ft-apartment-in-godrej-101/5723609,5723609,Godrej 101,"Introducing a remarkable breakthrough in the real estate market, an exquisite Flats by a reputed builder in Sector 79, Gurgaon.This extraordinary property offers a luxurious and comfortable lifestyle for you and your family.Situated in a sought-after locality, this apartment provides easy access to all the amenities and conveniences one could desire. With top schools in close proximity, ensuring your familys educational needs are well-catered for.Step into this tastefully designed apartment and be captivated by its carefully curated interiors. Every corner of this home exudes elegance and sophistication, created with a meticulous attention to detail.Covering an area of 1491 square feet, this semi-furnished apartment offers a serene garden view from its balcony, providing a peaceful and refreshing ambiance. The residence boasts an impressive array of world-class amenities, including a gymnasium, swimming pool, badminton and tennis courts, squash court, kids play areas, jogging and cycle track, power backup, central AC and Wi-Fi. Additionally, an attached market, restaurant, and home automation features cater to your comfort and convenience. You can be assured of your safety and peace of mind with 24 x 7 security and a well-equipped clubhouse facility. Adding to the allure of this property is a centrally located preschool, medical facility, day care center, pet area, and indoor games, ensuring that every need is catered for within the bounds of your residential complex. The property also features a conference room, large green area, concierge desk, and even a helipad, taking luxury living to new heights.Offering 2.5 bedrooms, 2 bathrooms, and ample parking space for your convenience, this apartment is ideal for a young family starting their journey towards homeownership. The building is 2-4 years old and is situated on the 7th floor of a well-maintained 14-story building.Dont miss out on this one-of-a-kind opportunity to own a piece of perfection in Sector 79, Gurgaon.This apartment is priced exceptionally at 1.32 Crore.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
86,https://www.squareyards.com/resale-3-bhk-servant-room-1890-sq-ft-apartment-in-conscient-heritage-one/5805101,5805101,Conscient Heritage One,"Introducing a luxurious 3 BHK Flats for sale in Sector 62, Gurgaon.Situated in a gated society of Conscient Heritage One, this spacious property spans across 1890 square feet and offers a stunning view of the park. This freehold apartment is carefully designed in adherence to Vastu principles for your peace of mind. The apartment is semi-furnished and boasts of ample parking space for your convenience. The amenities offered in this society are sure to enhance your lifestyle. Stay fit and active at the gymnasium, take refreshing dips in the swimming pool, and indulge in games and sports at the badminton and squash courts. Your children can enjoy their playtime in dedicated play areas while you unwind and rejuvenate at the jogging track. Other noteworthy facilities include power backup, central Wi-Fi connectivity, an attached market, and home automation features. The complex is under 24x7 security surveillance, ensuring the safety of residents at all times. Also, enjoy the ease of communication with the intercom facilities provided. With a property age of 8-10 years, this apartment is located on the 7th floor of a total of 24 floors. It offers 3 spacious bedrooms along with 4 bathrooms and provides all essential amenities required for a comfortable living. Dont miss the opportunity to own this exquisite home in Conscient Heritage One, Sector 62, Gurgaon.Book a site visit today and make this extraordinary living space your own.",Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No
87,https://www.squareyards.com/resale-2-5-bhk-study-room-1500-sq-ft-apartment-in-godrej-aria/5716167,5716167,Godrej Aria,"Welcome to this wonderful Flats for sale in Sector 79, Gurgaon.This spacious and tastefully designed apartment is perfect for those looking for a comfortable and luxurious lifestyle. With a price of 1.25 Crore, this apartment offers unbeatable value for money.Measuring 1500 square feet, this apartment offers ample space for you and your family to live and thrive. The apartment is situated on the 3rd floor of the prestigious Godrej Aria project, which ensures a safe and secure living environment for you and your loved ones.One of the standout features of this apartment is its mesmerizing pool view that will leave you feeling relaxed and rejuvenated every time you gaze out of your window. The apartment is also vastu compliant, ensuring positive energy flow and a harmonious living experience.As you step inside, you will be greeted by the tastefully done interiors that exude elegance and style. The apartment is semi-furnished, allowing you to customize the space as per your personal preferences. The 2.5 bedrooms and 2 bathrooms offer privacy and comfort for the entire family.The apartment complex is equipped with world-class amenities such as a gymnasium, swimming pool, badminton and tennis courts, squash court, kids play areas, jogging/cycle track, and much more. Additionally, there is 24x7 security and power backup along with a medical facility, ensuring your safety and well-being at all times.Aside from the luxurious amenities, this apartment also boasts a great location. Situated in Sector 79, Gurgaon, you will be in close proximity to several renowned schools, making it an excellent choice for families with children. The well-connected locality ensures easy access to all the major parts of the city.Dont miss out on this fantastic opportunity to own a beautiful apartment that offers a comfortable lifestyle along with modern amenities.Whether you are a homebuyer or an investor, this property is perfect for you.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
88,https://www.squareyards.com/resale-2-bhk-servant-room-1700-sq-ft-apartment-in-puri-emerald-bay/5807367,5807367,Puri Emerald Bay,"Introducing a breathtaking Flats for sale in Sector 104, Gurgaon.This stunning 2 BHK home is located in the prominent and well-planned Gated Society, Puri Emerald Bay. Situated in a prime location, this apartment offers you convenience and tranquility. With its spacious and well-ventilated layout, it ensures a peaceful living experience for you and your family. Step into the luxurious abode and be mesmerized by the pool view from the 8th floor. The apartment spans across a generous area of 1700 square feet, giving you ample space to design it according to your preferences. The apartment comes semi-furnished, alleviating the hassle of starting from scratch. The living space features 2 bedrooms and 3 bathrooms, providing enough room for everyone to have their own personal space. Puri Emerald Bay also offers a range of modern amenities such as a gymnasium, swimming pool, badminton courts, kids play areas, jogging/cycle track, power backup, 24 x 7 security, and a clubhouse. In addition to the luxurious features and amenities, this apartment also comes with one parking spot for your convenience. The property is available at a breakthrough price of 1.7 Crore, providing great value for money in this popular locality.Dont miss out on this opportunity to own your dream home in Gurgaon.",Yes,Yes,Yes,Yes,No,Yes,No,No,No,No
89,https://www.squareyards.com/resale-2-bhk-635-sq-ft-apartment-in-suncity-avenue-76/5808759,5808759,Suncity Avenue 76,"Introducing a luxurious Flats in the heart of Gurgaon, Sector 76.With a stunning park view and sprawling across 635 square feet, this newly built apartment is perfect for those seeking the perfect blend of comfort and convenience.Situated near the City Center and adjoining a metro station, this property offers easy access to all the amenities that Gurgaon has to offer. The strategic location ensures that schools, shopping centers, and recreational facilities are all within close proximity, making it an ideal choice for families.The apartment is unfurnished, allowing you to personalize the space to suit your taste and style. With two spacious bedrooms and two well-appointed bathrooms, this apartment provides ample space for a small family or professionals looking for a comfortable living space.One of the standout features of this apartment is the ample parking available. With designated parking for one vehicle, you wont have to worry about finding a spot for your car. There is plenty of space for guests as well, offering convenience and peace of mind.The amenities offered by this residence are truly extraordinary. From a well-equipped gymnasium and swimming pool to outdoor sporting facilities like badminton and tennis courts, youll never run out of ways to stay active. The kids play areas, jogging and cycle tracks, and a clubhouse provide opportunities for recreation and socializing. With 24 x 7 security, CCTV surveillance, and power backup, you can rest assured knowing that your safety is always a priority.Located on the 9th floor of a 14-story building, this apartment offers stunning views of the surroundings with its park-facing orientation. The project, Suncity Avenue 76, is known for its modern architecture, excellent construction quality, and well-maintained spaces.With a property age of 0-1 year, you can expect a contemporary living experience with all the necessary amenities.Priced at 52 Lac, this apartment offers a promising investment opportunity for those looking to move into a vibrant and fast-growing neighborhood.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
90,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-263-sq-yd-builder-floor-in-ansal-boom-plaza/5719429,5719429,Ansal Boom Plaza,"Are you looking for a spacious and beautifully designed builder floor in Sushant Lok III, Gurgaon.Look no further, we have the perfect property for you!Situated in the well-connected locality of Sushant Lok III, this builder floor is strategically located near reputed schools, making it an ideal choice for families. Convenience is at its best here, as an attached market, restaurant, pre-school, medical facilities, high street retail, ATMs, and more are available within the complex itself.Built by a trusted and reputed builder, this property showcases tasteful interiors, ensuring a comfortable and luxurious lifestyle. The floor plan includes four bedrooms and four bathrooms, providing ample space for your entire family. The 263 Square Yard area ensures that there is plenty of room for everyone to unwind and relax.The magnificent view from this builder floor is truly awe-inspiring. Imagine waking up to the sight of a serene beach view every morning! And for those fitness enthusiasts, a well-equipped gymnasium, swimming pool, and badminton courts are at your disposal to help you stay fit and active.With 24 x 7 security, power backup, intercom facility, and CCTV surveillance, your safety and peace of mind are taken care of. The high-speed elevators ensure quick and effortless access to the floor. And for those who enjoy hosting meetings or gatherings at home, there is a conference room available.This fully furnished property also comes with two parking spaces, a servant quarter, and balcony or terrace – perfect for enjoying beautiful sunsets or hosting barbeque parties with friends and family.The property age is 0-1, offering you the opportunity to be the first one to reside in this magnificent builder floor.And the total floor count of four ensures that you have a sense of exclusivity and privacy.Dont miss out on this amazing opportunity! With a price of 2.25 crore, this builder floor is a true gem in Sushant Lok III, Gurgaon.",Yes,Yes,Yes,No,No,Yes,No,No,No,Yes
91,https://www.squareyards.com/resale-4-bhk-servant-room-2720-sq-ft-apartment-in-godrej-meridien/5774506,5774506,Godrej Meridien,"Introducing a luxurious abode located in the sought-after Sector 106 of Gurgaon.This expansive 4-bedroom Flats is designed to provide utmost comfort, convenience, and luxury living for you and your family. Nested on a wide road, this freehold property is built keeping in mind the principles of Vastu and is situated in a safe and secure locality.Spanning across an area of 2720 square feet, this well-ventilated apartment offers breathtaking views of the garden. The spacious layout allows for ample natural light and a refreshing breeze to flow through. The property comes semi-furnished, enabling you to customize it based on your personal preferences.The project, Godrej Meridien, provides an array of world-class amenities for the residents. Stay active and fit with access to the gymnasium, swimming pool, and various sports courts including badminton, tennis, and squash. Enjoy quality time with your children in the kids play areas or take a leisurely jog along the cycling track. This high-end development also offers power backup, central AC, central Wi-Fi, and features an attached market and restaurant for your convenience.Additionally, this apartment is equipped with home automation technology, ensuring seamless control of the various electronic devices and appliances. 24 x 7 security provides a sense of safety and tranquility, while the clubhouse offers a multitude of recreational activities for its residents.Other notable features include a balcony providing serene views, high-speed elevators for hassle-free living, and a pre-school and medical facility within the complex for the convenience of young families. The development also includes a dedicated daycare center and pet area to cater to the needs of busy professionals.Indoor games and a conference room are available for those seeking entertainment options within the premises. Take a stroll through the large green area and appreciate the well-manicured landscape or approach the concierge desk for any assistance. Additional amenities include visitors parking and a range of serviced Flats available too.The apartment is situated on the 9th floor of a total of 25 floors, offering a sense of exclusivity and ample privacy.The proximity to major landmarks, educational institutions, hospitals, and shopping centers make this property an ideal choice.With its luxurious features, prime locale, and a price of 4 crores, this apartment in Godrej Meridien is an excellent investment opportunity and a dream home for discerning buyers looking for elite living in Gurgaon.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
92,https://www.squareyards.com/resale-4-bhk-1800-sq-ft-apartment-in-dlf-city-phase-v/5722468,5722468,DLF City Phase V,"Discover your dream home in the prime location of DLF Phase V, Gurgaon.This luxurious semi-furnished 4BHK Flats is up for sale at an attractive price of 2.1 Cr. The apartment spans across an area of 1800 Square Feet and provides a breathtaking park view. Built by a reputed builder, this property offers a safe and secure locality with a peaceful atmosphere. The apartment is conveniently situated near the adjoining metro station, making travel hassle-free. Experience a wide range of amenities that cater to your lifestyle needs. Stay fit and active with the well-equipped gymnasium, swimming pool, and multiple sports facilities like badminton, tennis, and squash courts. The joggers and cyclists will appreciate the dedicated track available within the premises. For your convenience, the apartment comes with power backup and 24 x 7 security. Enjoy leisure time at the clubhouse or indulge in delectable meals at the onsite restaurant. This apartment also includes a balcony to breathe in the fresh air and feel the tranquility. The high-speed elevators provide easy access to your unit. Parents will find comfort in the fact that there is a pre-school and day care center within the property. The complex also features a medical facility and a pet area. The apartment offers engaging indoor games and a dedicated conference room. As a resident, you will also have access to a large green area and a golf course. The visitors parking area ensures that your guests have a hassle-free parking experience. Additional amenities include service elevators, ATMs, intercom, laundry facilities, and satellite/cable TV. The property assures your safety with the presence of CCTV security, maintenance staff, and a first aid medical center. Dont miss out on this wonderful opportunity to own an exquisite apartment in DLF Phase V.Contact us now for more information and to book a site visit.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
93,https://www.squareyards.com/resale-2-bhk-500-sq-ft-apartment-in-pyramid-urban-homes-2/5743609,5743609,Pyramid Urban Homes 2,"Welcome to your dream home in Sector 86, Gurgaon! This spacious and well-maintained 2 BHK Flats is located in a gated society, providing you with a safe and secure locality for your family.The beautiful garden view from the apartment will surely rejuvenate your senses every day.Spread across a sprawling area of 500 square feet, this apartment is affordably priced at 45.5 Lakh. The apartment is located on the 4th floor of a well-maintained building with a total of 14 floors. The apartment is designed to provide ample natural light and a refreshing breeze.When it comes to amenities, this apartment checks all the boxes. It offers a fully equipped gymnasium, a swimming pool for relaxation, badminton courts for your sporting needs, and kids play areas to keep the young ones entertained. You can also maintain an active lifestyle with the jogging and cycle track located within the society. With power backup and 24 x 7 security, you can have peace of mind knowing that your safety is prioritized. The clubhouse in the society provides a perfect space for social gatherings and events.The apartment is unfurnished, allowing you to customize it as per your taste and preferences. It features 2 well-designed bedrooms and 2 spacious bathrooms. The kitchen is designed to maximize convenience and efficiency.Convenience is at its best with a designated parking space for your vehicle.The property is just 2-4 years old, ensuring a well-maintained and modern living experience.Dont miss the opportunity to own this affordable apartment in Sector 86, Gurgaon.",Yes,Yes,Yes,Yes,No,Yes,No,No,No,No
94,https://www.squareyards.com/resale-4-bhk-extra-room-1700-sq-ft-apartment-in-dlf-regent/5769799,5769799,Dlf Phase iv,"This spacious and beautifully furnished Flats is located in the prime locality of DLF Phase IV, Gurgaon.Situated near the City Center, this property offers convenience and accessibility to various amenities. The breakthrough price of 3.5 Cr makes this apartment an attractive investment opportunity. Located in a gated society, this property provides a safe and secure environment for you and your family.Spread across an area of 1700 Square Feet, this apartment offers plenty of space for a comfortable lifestyle. The apartment is designed to provide a road view, giving you an excellent vista of the surrounding area.This apartment comes with a range of modern amenities, including a gymnasium, badminton courts, kids play areas, and a jogging/cycle track. Attached market, restaurant, and home automation add to the convenience and luxury of this property. With 24 x 7 security and a clubhouse, you can enjoy a worry-free living experience.The apartment features a balcony with a panoramic view and high-speed elevators for your convenience. The presence of a pre-school and a large green area in the vicinity makes this property ideal for families.You will also have easy access to high street retail, a hypermarket, ATMs, and a food court. Maintenance staff, security staff, and CCTV security ensure the safety and well-being of residents.With four bedrooms and four bathrooms, this apartment offers ample space for a large family. Additionally, there is one parking space available. The property is approximately 8-10 years old and is located on the fifth floor of a 15-story building.Overall, this fully furnished apartment is an excellent choice for those seeking a comfortable, convenient, and luxurious home in the heart of Gurgaon.Dont miss out on this opportunity to own a property with premium amenities and a fantastic location at a breakthrough price of 3.5 Cr.",Yes,No,Yes,Yes,No,Yes,No,No,No,Yes
95,https://www.squareyards.com/resale-3-bhk-1365-sq-ft-apartment-in-dlf-city-phase-v/5717064,5717064,DLF City Phase V,"Looking for an Flats in a peaceful vicinity of DLF Phase V, Gurgaon.Look no further! We have a quick deal for you. This fully renovated apartment with tasteful interiors is available for sale. Located in the highly sought-after DLF City Phase V, this apartment is an ideal choice for those who value tranquility. With a price tag of 1.95 Crore, it offers a great opportunity to own a luxurious property in this prime location of Gurgaon. Spread across an area of 1365 square feet, this apartment offers a spacious and comfortable living space for you and your family. The semi-furnished apartment features 3 bedrooms and 3 bathrooms, perfect for a family looking for a home that meets their needs.The apartment is situated on the 7th floor of an 18-floor building, giving you a striking view of the surrounding area. The project comes with a range of amenities to enhance your living experience, including kids play areas, power backup, 24 x 7 security, security staff, and CCTV security.Whether you are a working professional or a homemaker, this property is exclusively for females only, providing a safe and secure environment for women.This apartment is just 8-10 years old, ensuring that you get a well-maintained property without any hassle. With one parking spot, your vehicles will be secure and easily accessible.Dont miss this opportunity to own a stunning apartment in DLF Phase V.Contact us now to schedule a viewing and make this apartment your dream home.",No,No,Yes,Yes,No,No,No,No,No,No
96,https://www.squareyards.com/resale-3-bhk-servant-room-1852-sq-ft-apartment-in-ireo-the-corridors/5794237,5794237,Ireo The Corridors,"Discover a haven of luxury and comfort in this exquisite 3 BHK Flats in Sector 67A, Gurgaon.Perfectly situated in a prime location, this property offers the ultimate urban living experience.Designed by a reputed builder, Ireo The Corridors, this semi-furnished apartment boasts tasteful interiors that are both elegant and functional. Step into a world of convenience with amenities like a gymnasium, swimming pool, badminton and tennis courts, kids play areas, jogging and cycling track, power backup, an attached market, 24x7 security, and a clubhouse.Spread across 1852 square feet, this apartment promises ample space for a growing family. The bedrooms and bathrooms have been thoughtfully designed to meet the highest standards of comfort and luxury. The property also offers a beautiful garden view, creating a serene ambiance that is ideal for relaxation after a long day.With schools in the vicinity, this apartment is perfect for families looking for a convenient and comfortable living environment. Additionally, the property is available for a desperate sale, making it an excellent investment opportunity.Situated on the 16th floor of an 18-floor building, this apartment offers breathtaking views of the surrounding greenery. The total floor count ensures privacy while enjoying the best possible views.Priced at 1.87 crore, this apartment offers exceptional value for money.With all the key features and amenities, this property is sure to cater to the most discerning buyers.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
97,https://www.squareyards.com/resale-2-bhk-study-room-1503-sq-ft-apartment-in-godrej-aria/5762476,5762476,Godrej Aria,"Introducing an exceptional opportunity to own a beautiful Flats in Sector 79, Gurgaon.This stunning semi-furnished property is located in the peaceful vicinity providing a serene ambiance for a comfortable and enjoyable living experience.Spanning across 1503 square feet, this meticulously designed apartment boasts 2 spacious bedrooms and 2 well-appointed bathrooms. The property is located on the 6th floor of a 14-floor building, allowing for breathtaking garden views from the balcony. One of the standout features of this property is its prime location near the city center, ensuring easy accessibility to all your essentials. With a wide road leading to the apartment, commuting is a breeze. Moreover, the area is known for its safe and secure locality, giving you peace of mind and a sense of belonging.For those with an active lifestyle, this apartment is perfect with amenities like a gymnasium, swimming pool, badminton and tennis courts, squash court, and jogging/cycle track. Additionally, children have designated play areas where they can enjoy their free time.Godrej Aria is the renowned project where this apartment is situated. It provides numerous perks for residents, including power backup and 24x7 security, ensuring uninterrupted services and peace of mind for you and your family.Last but definitely not least, the apartment is in proximity to reputed schools.Parents can rest assured that their childrens education is in good hands with reputed schools within easy reach.Dont miss out on this incredible opportunity to own a stylish and conveniently located apartment in Sector 79, Gurgaon.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
98,https://www.squareyards.com/resale-2-5-bhk-1350-sq-ft-apartment-in-shree-vardhman-victoria/5747187,5747187,Shree Vardhman Victoria,"Welcome to a world of luxury living in the safe and secure locality of Sector 70, Gurgaon.We bring to you an exciting opportunity for a quick deal with this Flats available for sale at a desperate sale price. Introducing Shree Vardhman Victoria, a prestigious project offering a luxury lifestyle like no other.This semi-furnished apartment spans across an area of 1350 square feet, providing you with ample space to create a comfortable haven for you and your loved ones. The apartment is bathed in plenty of sunlight, creating a warm and inviting ambiance throughout.Enjoy scenic views of the garden from the comfort of your living room, as this apartment faces a beautiful garden that adds tranquility to your surroundings. The apartment is cleverly designed to optimize space and provide you with a functional layout that meets all your needs.As a resident of Shree Vardhman Victoria, you will have access to a range of world-class amenities that enhance your lifestyle. Stay fit and active with the gymnasium, swimming pool, and badminton courts. Let your little ones indulge in the open spaces and kids play areas. Maintain your health with the designated jogging or cycle track.With 24 x 7 security and power backup, you can rest assured that your safety and comfort are always prioritized. Additionally, there is a clubhouse within the project premises where you can unwind and socialize with fellow residents.This apartment features 2.5 bedrooms and 2 bathrooms, providing enough space for your familys needs. The property is 5-7 years old, showcasing timeless charm and quality construction. Located on the 2nd floor of a total of 13 floors, this apartment offers the perfect blend of serenity and connectivity.With one parking space included, you will have no worries about finding a place to park your vehicle.This apartment presents a promising opportunity for those seeking a good investment option or a comfortable home.Dont miss out on this exceptional opportunity to own a luxurious apartment in Sector 70, Gurgaon.",Yes,Yes,Yes,Yes,No,Yes,No,No,No,No
99,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-2800-sq-ft-builder-floor-in-ganga-tathastu/5809011,5809011,Ganga Tathastu,"Introducing a luxurious builder floor in the prestigious locality of Sohna Sector 5, Gurgaon.This grand property, spread across a whopping 2800 square feet, offers a desirable lifestyle with its range of world-class amenities and prime location. Priced at 3.5 Crore, this investment opportunity is perfect for families looking to settle in a reputable builders project.Comprising of 3 spacious bedrooms and 4 bathrooms, this fully furnished builder floor provides ample space for comfortable living. The floor resides on the ground floor of a building with multiple floors, allowing for a convenient and hassle-free lifestyle. The Flats features a study room and a servant quarter, which further enhances its functionality and adds to the overall comfort.Heading out, you will have access to a range of amenities suitable for all age groups. From a well-equipped gymnasium to swimming pool, badminton, tennis, and squash courts, you will find options to stay fit and active. For the little ones, there are dedicated kids play areas, ensuring they have a fun and safe environment to spend their time.Adding to the luxurious lifestyle, the property includes home automation features, ensuring ultimate convenience and control at the touch of your fingertips. To meet your everyday needs, an attached market is conveniently located within the premises. For those who enjoy delicious meals with family and friends, there is a restaurant and a food court within the premises.Additionally, this property offers a serene and peaceful environment for residents to revel in. With a large green area, you can unwind and connect with nature right at your doorstep. The presence of a central AC system ensures a comfortable ambiance throughout the year.Safety and security are paramount, and this property takes it seriously. The premises are equipped with CCTV cameras and have round-the-clock security staff, ensuring the safety of you and your loved ones. Cleaning services are also available to ensure a clean and well-maintained living space.In terms of connectivity, the location of this builder floor ensures easy access to key amenities and landmarks. Schools in the vicinity provide quality education options for children, adding convenience to the lives of families residing here.Looking for a luxurious yet functional home offering a high-quality lifestyle. Look no further than this prestigious builder floor in Sohna Sector 5.Dont miss out on this grand opportunity.",Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
100,https://www.squareyards.com/resale-2-bhk-539-sq-ft-apartment-in-signature-orchard-avenue-2/5796590,5796590,Signature Orchard Avenue 2,"Introducing a breakthrough price opportunity for home buyers, located in the well-maintained and safe & secure locality of Sector 93, Gurgaon.This spacious 2 BHK Flats provides an ideal investment opportunity in the bustling city.With a peaceful vicinity and a road view, this apartment is situated in the highly sought-after Signature Orchard Avenue 2 project. The apartment is spread across a total area of 539 square feet, offering ample living space for you and your family.The apartment comes semi-furnished, providing the perfect balance between comfort and customization. With 2 bedrooms and 2 bathrooms, this apartment caters to all your needs and requirements. The contemporary design and well-thought-out floor plan ensure an open, spacious, and airy feel within the apartment.Located on the 9th floor of a 14-floor building, this apartment provides a stunning view of the surrounding locality. The low floor count ensures a peaceful and serene living experience for the residents.Boasting a prime location in Sector 93, Gurgaon, the apartment is in close proximity to schools, hospitals, shopping complexes, and other essential amenities. The safe and well-developed surroundings make it an attractive choice for families.Investing in this well-maintained apartment not only provides a comfortable living space but also an opportunity for significant appreciation in value over time.Grab this once-in-a-lifetime investment opportunity now at an incredible price of 38.5 Lac.Dont miss out on this chance to own a beautiful home in a prime location.",No,No,No,No,No,No,No,No,No,No
101,https://www.squareyards.com/resale-2-bhk-1406-sq-ft-apartment-in-godrej-air-sector-85/5795864,5795864,Godrej Air Sector 85,"Looking for a prime location Flats near the city center in Gurgaon.Look no further! We present to you a perfectly maintained and well-ventilated 2 BHK apartment in Sector 85. Situated in a gated society, this apartment promises a comfortable and secure lifestyle.Spanning across an area of 1406 square feet, this unfurnished apartment offers ample space for you to personalize and make it your own. The apartment is on the 21st floor, providing you with stunning views of the garden. The building boasts a total floor count of 33.The amenities provided in this society cater to all your lifestyle needs. A well-equipped gymnasium, swimming pool, badminton and tennis courts, a squash court, and jogging/cycle track ensure that you stay fit and active. The presence of kids play areas allows your children to have a great time too. The society also features power backup, home automation, and round-the-clock security, ensuring the safety and convenience of all residents. A clubhouse provides you with a space to unwind and socialize with your neighbors.Located in the popular Godrej Air Sector 85 project, this apartment is Mr. Real-Estate Organisation personalizedly built to match your requirements. With close proximity to the city center, you will have easy access to all major conveniences and transportation hubs. This lucrative property is available for sale for the price of 1.4 Crore.With 2 bedrooms, 2 bathrooms, and 1 parking spot, this apartment is perfect for small families or individuals looking for a comfortable and convenient living space.Dont miss out on this golden opportunity to own a prime location apartment in a gated society in Sector 85, Gurgaon.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
102,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-251-sq-yd-builder-floor-in-ansal-api-versalia-2/5729676,5729676,Ansal Api Versalia 2,"Introducing a stunning builder floor for sale in Sector 67A, Gurgaon.This beautiful property is nestled in a family-friendly neighborhood and is perfect for those seeking a modern and luxurious lifestyle. Boasting tasteful interiors and designed by a reputed builder, this spacious 3-bedroom floor offers a serene living experience. The property spans across an area of 251 square yards, providing ample space for relaxing and entertaining your loved ones.One of the main highlights of this property is its close proximity to various schools, making it an ideal choice for families with children. Desirably located on the 552nd floor of the building, the floor offers and breathtaking beach view providing a sense of tranquility and peace.The interiors are marvelously furnished, allowing you to move in and start your new life hassle-free. The property also comes with a covered parking space for two vehicles, ensuring convenience and safety. With an array of amenities like power backup, central AC, an attached market, a restaurant, and 24 x 7 security, this property makes living comfortable and luxurious. The floor also features a balcony offering refreshing views of the surroundings.Additionally, this floor is equipped with features like a pre-school, medical facility, pet area, conference room, golf course, ATMs, a servant quarter, a study room, and a view of landmarHomeguardystaffnd at CCTVsinginfrastructuresure enhancedemplSecCentreh. The complex also provides first-AidetreventEmerhttps://developers.google.com/Assistantw toGlocalrhttps://subscriptions.google.com/optin/Jor7Cx02-GUf38bvbor-saleervso-onsiteDoctor faResourcesandstrict, SerCCTVuniysSocurnwiuritllaa infrPrividerofetythlacCopg.aLaundrytRoEntraitpubliFaciiLafilterss icternvfManagementy,asyMedrenlaameFsaciinnitsServiceable accCCTvdamSecurityoremovinglKParopg.imany ofYoation our househocontainsdBalcinedonhYTarTineere,thiswillpfloor.abeEnpsperfecturedett+ryeae persectociateePa https on onsitrtryWhisjefn.usproperty.tamenus the ea+litereofviewininConhttps:ba.withAtinadditionalthDont miss the opportunity to own this spectacular builder floor in one of Gurgaons sought-after sectors.The property provides excellent connectivity to nearby areas and is open to reasonable offers.",No,No,Yes,No,No,No,No,No,No,No
